# Written on 30Jul2015 at 12:03:26 
# Input file comment: Sample kpoints
#  Kpt_idx  K_x (1/ang)       K_y (1/ang)        K_z (1/ang)       Energy (eV)
        70  0.5558202387E-01   0.000000000       0.000000000      -2.305402213    
        70  0.5558202387E-01   0.000000000       0.000000000      -1.823600663    
        70  0.5558202387E-01   0.000000000       0.000000000      -1.563488434    
        70  0.5558202387E-01   0.000000000       0.000000000     -0.8713519957    
        70  0.5558202387E-01   0.000000000       0.000000000     -0.6235599400    
        71  0.5638756045E-01   0.000000000       0.000000000      -3.638109366    
        71  0.5638756045E-01   0.000000000       0.000000000      -3.601170057    
        71  0.5638756045E-01   0.000000000       0.000000000      -3.456274915    
        71  0.5638756045E-01   0.000000000       0.000000000      -3.365234209    
        71  0.5638756045E-01   0.000000000       0.000000000      -3.107825119    
        71  0.5638756045E-01   0.000000000       0.000000000      -2.961613593    
        71  0.5638756045E-01   0.000000000       0.000000000      -2.516661630    
        71  0.5638756045E-01   0.000000000       0.000000000      -2.308828082    
        71  0.5638756045E-01   0.000000000       0.000000000      -1.819759020    
        71  0.5638756045E-01   0.000000000       0.000000000      -1.568052993    
        71  0.5638756045E-01   0.000000000       0.000000000     -0.8666403747    
        71  0.5638756045E-01   0.000000000       0.000000000     -0.6265579729    
        72  0.5719309703E-01   0.000000000       0.000000000      -3.637971556    
        72  0.5719309703E-01   0.000000000       0.000000000      -3.601656666    
        72  0.5719309703E-01   0.000000000       0.000000000      -3.454866468    
        72  0.5719309703E-01   0.000000000       0.000000000      -3.366818256    
        72  0.5719309703E-01   0.000000000       0.000000000      -3.105625023    
        72  0.5719309703E-01   0.000000000       0.000000000      -2.964290848    
        72  0.5719309703E-01   0.000000000       0.000000000      -2.513190704    
        72  0.5719309703E-01   0.000000000       0.000000000      -2.312255308    
        72  0.5719309703E-01   0.000000000       0.000000000      -1.815907612    
        72  0.5719309703E-01   0.000000000       0.000000000      -1.572604806    
        72  0.5719309703E-01   0.000000000       0.000000000     -0.8619485564    
        72  0.5719309703E-01   0.000000000       0.000000000     -0.6295915284    
        73  0.5799863360E-01   0.000000000       0.000000000      -3.637834323    
        73  0.5799863360E-01   0.000000000       0.000000000      -3.602131108    
        73  0.5799863360E-01   0.000000000       0.000000000      -3.453455041    
        73  0.5799863360E-01   0.000000000       0.000000000      -3.368399073    
        73  0.5799863360E-01   0.000000000       0.000000000      -3.103417972    
        73  0.5799863360E-01   0.000000000       0.000000000      -2.966959251    
        73  0.5799863360E-01   0.000000000       0.000000000      -2.509719258    
        73  0.5799863360E-01   0.000000000       0.000000000      -2.315683878    
        73  0.5799863360E-01   0.000000000       0.000000000      -1.812046368    
        73  0.5799863360E-01   0.000000000       0.000000000      -1.577143827    
        73  0.5799863360E-01   0.000000000       0.000000000     -0.8572770498    
        73  0.5799863360E-01   0.000000000       0.000000000     -0.6326601826    
        74  0.5880417018E-01   0.000000000       0.000000000      -3.637697889    
        74  0.5880417018E-01   0.000000000       0.000000000      -3.602593136    
        74  0.5880417018E-01   0.000000000       0.000000000      -3.452040730    
        74  0.5880417018E-01   0.000000000       0.000000000      -3.369976592    
        74  0.5880417018E-01   0.000000000       0.000000000      -3.101203947    
        74  0.5880417018E-01   0.000000000       0.000000000      -2.969618784    
        74  0.5880417018E-01   0.000000000       0.000000000      -2.506247377    
        74  0.5880417018E-01   0.000000000       0.000000000      -2.319113777    
        74  0.5880417018E-01   0.000000000       0.000000000      -1.808175219    
        74  0.5880417018E-01   0.000000000       0.000000000      -1.581670009    
        74  0.5880417018E-01   0.000000000       0.000000000     -0.8526263884    
        74  0.5880417018E-01   0.000000000       0.000000000     -0.6357634846    
        75  0.5960970676E-01   0.000000000       0.000000000      -3.637562490    
        75  0.5960970676E-01   0.000000000       0.000000000      -3.603042495    
        75  0.5960970676E-01   0.000000000       0.000000000      -3.450623635    
        75  0.5960970676E-01   0.000000000       0.000000000      -3.371550737    
        75  0.5960970676E-01   0.000000000       0.000000000      -3.098982933    
        75  0.5960970676E-01   0.000000000       0.000000000      -2.972269423    
        75  0.5960970676E-01   0.000000000       0.000000000      -2.502775145    
        75  0.5960970676E-01   0.000000000       0.000000000      -2.322544983    
        75  0.5960970676E-01   0.000000000       0.000000000      -1.804294102    
        75  0.5960970676E-01   0.000000000       0.000000000      -1.586183303    
        75  0.5960970676E-01   0.000000000       0.000000000     -0.8479971339    
        75  0.5960970676E-01   0.000000000       0.000000000     -0.6389009522    
        76  0.6041524334E-01   0.000000000       0.000000000      -3.637428370    
        76  0.6041524334E-01   0.000000000       0.000000000      -3.603478915    
        76  0.6041524334E-01   0.000000000       0.000000000      -3.449203872    
        76  0.6041524334E-01   0.000000000       0.000000000      -3.373121417    
        76  0.6041524334E-01   0.000000000       0.000000000      -3.096754920    
        76  0.6041524334E-01   0.000000000       0.000000000      -2.974911144    
        76  0.6041524334E-01   0.000000000       0.000000000      -2.499302650    
        76  0.6041524334E-01   0.000000000       0.000000000      -2.325977474    
        76  0.6041524334E-01   0.000000000       0.000000000      -1.800402961    
        76  0.6041524334E-01   0.000000000       0.000000000      -1.590683660    
        76  0.6041524334E-01   0.000000000       0.000000000     -0.8433898823    
        76  0.6041524334E-01   0.000000000       0.000000000     -0.6420720663    
        77  0.6122077992E-01   0.000000000       0.000000000      -3.637295789    
        77  0.6122077992E-01   0.000000000       0.000000000      -3.603902116    
        77  0.6122077992E-01   0.000000000       0.000000000      -3.447781568    
        77  0.6122077992E-01   0.000000000       0.000000000      -3.374688530    
        77  0.6122077992E-01   0.000000000       0.000000000      -3.094519904    
        77  0.6122077992E-01   0.000000000       0.000000000      -2.977543917    
        77  0.6122077992E-01   0.000000000       0.000000000      -2.495829982    
        77  0.6122077992E-01   0.000000000       0.000000000      -2.329411218    
        77  0.6122077992E-01   0.000000000       0.000000000      -1.796501745    
        77  0.6122077992E-01   0.000000000       0.000000000      -1.595171028    
        77  0.6122077992E-01   0.000000000       0.000000000     -0.8388052704    
        77  0.6122077992E-01   0.000000000       0.000000000     -0.6452762639    
        78  0.6202631649E-01   0.000000000       0.000000000      -3.637165018    
        78  0.6202631649E-01   0.000000000       0.000000000      -3.604311807    
        78  0.6202631649E-01   0.000000000       0.000000000      -3.446356868    
        78  0.6202631649E-01   0.000000000       0.000000000      -3.376251953    
        78  0.6202631649E-01   0.000000000       0.000000000      -3.092277885    
        78  0.6202631649E-01   0.000000000       0.000000000      -2.980167709    
        78  0.6202631649E-01   0.000000000       0.000000000      -2.492357235    
        78  0.6202631649E-01   0.000000000       0.000000000      -2.332846180    
        78  0.6202631649E-01   0.000000000       0.000000000      -1.792590412    
        78  0.6202631649E-01   0.000000000       0.000000000      -1.599645350    
        78  0.6202631649E-01   0.000000000       0.000000000     -0.8342439847    
        78  0.6202631649E-01   0.000000000       0.000000000     -0.6485129298    
        79  0.6283185307E-01   0.000000000       0.000000000      -3.637036340    
        79  0.6283185307E-01   0.000000000       0.000000000      -3.604707684    
        79  0.6283185307E-01   0.000000000       0.000000000      -3.444929937    
        79  0.6283185307E-01   0.000000000       0.000000000      -3.377811544    
        79  0.6283185307E-01   0.000000000       0.000000000      -3.090028874    
        79  0.6283185307E-01   0.000000000       0.000000000      -2.982782478    
        79  0.6283185307E-01   0.000000000       0.000000000      -2.488884506    
        79  0.6283185307E-01   0.000000000       0.000000000      -2.336282319    
        79  0.6283185307E-01   0.000000000       0.000000000      -1.788668930    
        79  0.6283185307E-01   0.000000000       0.000000000      -1.604106563    
        79  0.6283185307E-01   0.000000000       0.000000000     -0.8297067725    
        79  0.6283185307E-01   0.000000000       0.000000000     -0.6517813851    
        80  0.6363738965E-01   0.000000000       0.000000000      -3.636910048    
        80  0.6363738965E-01   0.000000000       0.000000000      -3.605089435    
        80  0.6363738965E-01   0.000000000       0.000000000      -3.443500965    
        80  0.6363738965E-01   0.000000000       0.000000000      -3.379367132    
        80  0.6363738965E-01   0.000000000       0.000000000      -3.087772890    
        80  0.6363738965E-01   0.000000000       0.000000000      -2.985388175    
        80  0.6363738965E-01   0.000000000       0.000000000      -2.485411900    
        80  0.6363738965E-01   0.000000000       0.000000000      -2.339719584    
        80  0.6363738965E-01   0.000000000       0.000000000      -1.784737277    
        80  0.6363738965E-01   0.000000000       0.000000000      -1.608554598    
        80  0.6363738965E-01   0.000000000       0.000000000     -0.8251944554    
        80  0.6363738965E-01   0.000000000       0.000000000     -0.6550808735    
        81  0.6444292623E-01   0.000000000       0.000000000      -3.636786450    
        81  0.6444292623E-01   0.000000000       0.000000000      -3.605456734    
        81  0.6444292623E-01   0.000000000       0.000000000      -3.442070175    
        81  0.6444292623E-01   0.000000000       0.000000000      -3.380918516    
        81  0.6444292623E-01   0.000000000       0.000000000      -3.085509964    
        81  0.6444292623E-01   0.000000000       0.000000000      -2.987984739    
        81  0.6444292623E-01   0.000000000       0.000000000      -2.481939528    
        81  0.6444292623E-01   0.000000000       0.000000000      -2.343157914    
        81  0.6444292623E-01   0.000000000       0.000000000      -1.780795447    
        81  0.6444292623E-01   0.000000000       0.000000000      -1.612989373    
        81  0.6444292623E-01   0.000000000       0.000000000     -0.8207079479    
        81  0.6444292623E-01   0.000000000       0.000000000     -0.6584105432    
        82  0.6524846281E-01   0.000000000       0.000000000      -3.636665859    
        82  0.6524846281E-01   0.000000000       0.000000000      -3.605809250    
        82  0.6524846281E-01   0.000000000       0.000000000      -3.440637828    
        82  0.6524846281E-01   0.000000000       0.000000000      -3.382465454    
        82  0.6524846281E-01   0.000000000       0.000000000      -3.083240142    
        82  0.6524846281E-01   0.000000000       0.000000000      -2.990572098    
        82  0.6524846281E-01   0.000000000       0.000000000      -2.478467511    
        82  0.6524846281E-01   0.000000000       0.000000000      -2.346597238    
        82  0.6524846281E-01   0.000000000       0.000000000      -1.776843451    
        82  0.6524846281E-01   0.000000000       0.000000000      -1.617410796    
        82  0.6524846281E-01   0.000000000       0.000000000     -0.8162482806    
        82  0.6524846281E-01   0.000000000       0.000000000     -0.6617694234    
        83  0.6605399938E-01   0.000000000       0.000000000      -3.636548603    
        83  0.6605399938E-01   0.000000000       0.000000000      -3.606146640    
        83  0.6605399938E-01   0.000000000       0.000000000      -3.439204236    
        83  0.6605399938E-01   0.000000000       0.000000000      -3.384007651    
        83  0.6605399938E-01   0.000000000       0.000000000      -3.080963491    
        83  0.6605399938E-01   0.000000000       0.000000000      -2.993150158    
        83  0.6605399938E-01   0.000000000       0.000000000      -2.474995984    
        83  0.6605399938E-01   0.000000000       0.000000000      -2.350037468    
        83  0.6605399938E-01   0.000000000       0.000000000      -1.772881322    
        83  0.6605399938E-01   0.000000000       0.000000000      -1.621818754    
        83  0.6605399938E-01   0.000000000       0.000000000     -0.8118166312    
        83  0.6605399938E-01   0.000000000       0.000000000     -0.6651563933    
        84  0.6685953596E-01   0.000000000       0.000000000      -3.636435012    
        84  0.6685953596E-01   0.000000000       0.000000000      -3.606468556    
        84  0.6685953596E-01   0.000000000       0.000000000      -3.437769776    
        84  0.6685953596E-01   0.000000000       0.000000000      -3.385544748    
        84  0.6685953596E-01   0.000000000       0.000000000      -3.078680101    
        84  0.6685953596E-01   0.000000000       0.000000000      -2.995718807    
        84  0.6685953596E-01   0.000000000       0.000000000      -2.471525095    
        84  0.6685953596E-01   0.000000000       0.000000000      -2.353478499    
        84  0.6685953596E-01   0.000000000       0.000000000      -1.768909121    
        84  0.6685953596E-01   0.000000000       0.000000000      -1.626213111    
        84  0.6685953596E-01   0.000000000       0.000000000     -0.8074143658    
        84  0.6685953596E-01   0.000000000       0.000000000     -0.6685701407    
        85  0.6766507254E-01   0.000000000       0.000000000      -3.636325427    
        85  0.6766507254E-01   0.000000000       0.000000000      -3.606774643    
        85  0.6766507254E-01   0.000000000       0.000000000      -3.436334910    
        85  0.6766507254E-01   0.000000000       0.000000000      -3.387076299    
        85  0.6766507254E-01   0.000000000       0.000000000      -3.076390093    
        85  0.6766507254E-01   0.000000000       0.000000000      -2.998277897    
        85  0.6766507254E-01   0.000000000       0.000000000      -2.468055016    
        85  0.6766507254E-01   0.000000000       0.000000000      -2.356920202    
        85  0.6766507254E-01   0.000000000       0.000000000      -1.764926946    
        85  0.6766507254E-01   0.000000000       0.000000000      -1.630593699    
        85  0.6766507254E-01   0.000000000       0.000000000     -0.8030430951    
        85  0.6766507254E-01   0.000000000       0.000000000     -0.6720091063    
        86  0.6847060912E-01   0.000000000       0.000000000      -3.636220192    
        86  0.6847060912E-01   0.000000000       0.000000000      -3.607064543    
        86  0.6847060912E-01   0.000000000       0.000000000      -3.434900208    
        86  0.6847060912E-01   0.000000000       0.000000000      -3.388601750    
        86  0.6847060912E-01   0.000000000       0.000000000      -3.074093632    
        86  0.6847060912E-01   0.000000000       0.000000000      -3.000827242    
        86  0.6847060912E-01   0.000000000       0.000000000      -2.464585948    
        86  0.6847060912E-01   0.000000000       0.000000000      -2.360362414    
        86  0.6847060912E-01   0.000000000       0.000000000      -1.760934943    
        86  0.6847060912E-01   0.000000000       0.000000000      -1.634960304    
        86  0.6847060912E-01   0.000000000       0.000000000     -0.7987047506    
        86  0.6847060912E-01   0.000000000       0.000000000     -0.6754714065    
        87  0.6927614569E-01   0.000000000       0.000000000      -3.636119653    
        87  0.6927614569E-01   0.000000000       0.000000000      -3.607337896    
        87  0.6927614569E-01   0.000000000       0.000000000      -3.433466390    
        87  0.6927614569E-01   0.000000000       0.000000000      -3.390120393    
        87  0.6927614569E-01   0.000000000       0.000000000      -3.071790941    
        87  0.6927614569E-01   0.000000000       0.000000000      -3.003366599    
        87  0.6927614569E-01   0.000000000       0.000000000      -2.461118133    
        87  0.6927614569E-01   0.000000000       0.000000000      -2.363804933    
        87  0.6927614569E-01   0.000000000       0.000000000      -1.756933322    
        87  0.6927614569E-01   0.000000000       0.000000000      -1.639312653    
        87  0.6927614569E-01   0.000000000       0.000000000     -0.7944016925    
        87  0.6927614569E-01   0.000000000       0.000000000     -0.6789547268    
        88  0.7008168227E-01   0.000000000       0.000000000      -3.636024156    
        88  0.7008168227E-01   0.000000000       0.000000000      -3.607594344    
        88  0.7008168227E-01   0.000000000       0.000000000      -3.432034378    
        88  0.7008168227E-01   0.000000000       0.000000000      -3.391631324    
        88  0.7008168227E-01   0.000000000       0.000000000      -3.069482321    
        88  0.7008168227E-01   0.000000000       0.000000000      -3.005895649    
        88  0.7008168227E-01   0.000000000       0.000000000      -2.457651865    
        88  0.7008168227E-01   0.000000000       0.000000000      -2.367247496    
        88  0.7008168227E-01   0.000000000       0.000000000      -1.752922384    
        88  0.7008168227E-01   0.000000000       0.000000000      -1.643650387    
        88  0.7008168227E-01   0.000000000       0.000000000     -0.7901368615    
        88  0.7008168227E-01   0.000000000       0.000000000     -0.6824561687    
        89  0.7088721885E-01   0.000000000       0.000000000      -3.635934045    
        89  0.7088721885E-01   0.000000000       0.000000000      -3.607833530    
        89  0.7088721885E-01   0.000000000       0.000000000      -3.430605370    
        89  0.7088721885E-01   0.000000000       0.000000000      -3.393133354    
        89  0.7088721885E-01   0.000000000       0.000000000      -3.067168183    
        89  0.7088721885E-01   0.000000000       0.000000000      -3.008413959    
        89  0.7088721885E-01   0.000000000       0.000000000      -2.454187521    
        89  0.7088721885E-01   0.000000000       0.000000000      -2.370689762    
        89  0.7088721885E-01   0.000000000       0.000000000      -1.748902552    
        89  0.7088721885E-01   0.000000000       0.000000000      -1.647973028    
        89  0.7088721885E-01   0.000000000       0.000000000     -0.7859140002    
        89  0.7088721885E-01   0.000000000       0.000000000     -0.6859720294    
        90  0.7169275543E-01   0.000000000       0.000000000      -3.635849658    
        90  0.7169275543E-01   0.000000000       0.000000000      -3.608055106    
        90  0.7169275543E-01   0.000000000       0.000000000      -3.429180958    
        90  0.7169275543E-01   0.000000000       0.000000000      -3.394624903    
        90  0.7169275543E-01   0.000000000       0.000000000      -3.064849100    
        90  0.7169275543E-01   0.000000000       0.000000000      -3.010920943    
        90  0.7169275543E-01   0.000000000       0.000000000      -2.450725589    
        90  0.7169275543E-01   0.000000000       0.000000000      -2.374131270    
        90  0.7169275543E-01   0.000000000       0.000000000      -1.744874430    
        90  0.7169275543E-01   0.000000000       0.000000000      -1.652279921    
        90  0.7169275543E-01   0.000000000       0.000000000     -0.7817379802    
        90  0.7169275543E-01   0.000000000       0.000000000     -0.6894974738    
        91  0.7249829201E-01   0.000000000       0.000000000      -3.635771325    
        91  0.7249829201E-01   0.000000000       0.000000000      -3.608258733    
        91  0.7249829201E-01   0.000000000       0.000000000      -3.427763302    
        91  0.7249829201E-01   0.000000000       0.000000000      -3.396103822    
        91  0.7249829201E-01   0.000000000       0.000000000      -3.062525882    
        91  0.7249829201E-01   0.000000000       0.000000000      -3.013415774    
        91  0.7249829201E-01   0.000000000       0.000000000      -2.447266732    
        91  0.7249829201E-01   0.000000000       0.000000000      -2.377571388    
        91  0.7249829201E-01   0.000000000       0.000000000      -1.740838891    
        91  0.7249829201E-01   0.000000000       0.000000000      -1.656570147    
        91  0.7249829201E-01   0.000000000       0.000000000     -0.7776152999    
        91  0.7249829201E-01   0.000000000       0.000000000     -0.6930260371    
        92  0.7330382858E-01   0.000000000       0.000000000      -3.635699363    
        92  0.7330382858E-01   0.000000000       0.000000000      -3.608444084    
        92  0.7330382858E-01   0.000000000       0.000000000      -3.426355408    
        92  0.7330382858E-01   0.000000000       0.000000000      -3.397567116    
        92  0.7330382858E-01   0.000000000       0.000000000      -3.060199706    
        92  0.7330382858E-01   0.000000000       0.000000000      -3.015897261    
        92  0.7330382858E-01   0.000000000       0.000000000      -2.443811877    
        92  0.7330382858E-01   0.000000000       0.000000000      -2.381009212    
        92  0.7330382858E-01   0.000000000       0.000000000      -1.736797219    
        92  0.7330382858E-01   0.000000000       0.000000000      -1.660842378    
        92  0.7330382858E-01   0.000000000       0.000000000     -0.7735548598    
        92  0.7330382858E-01   0.000000000       0.000000000     -0.6965488498    
        93  0.7410936516E-01   0.000000000       0.000000000      -3.635634073    
        93  0.7410936516E-01   0.000000000       0.000000000      -3.608610848    
        93  0.7410936516E-01   0.000000000       0.000000000      -3.424961564    
        93  0.7410936516E-01   0.000000000       0.000000000      -3.399010504    
        93  0.7410936516E-01   0.000000000       0.000000000      -3.057872335    
        93  0.7410936516E-01   0.000000000       0.000000000      -3.018363629    
        93  0.7410936516E-01   0.000000000       0.000000000      -2.440362381    
        93  0.7410936516E-01   0.000000000       0.000000000      -2.384443407    
        93  0.7410936516E-01   0.000000000       0.000000000      -1.732751363    
        93  0.7410936516E-01   0.000000000       0.000000000      -1.665094628    
        93  0.7410936516E-01   0.000000000       0.000000000     -0.7695692054    
        93  0.7410936516E-01   0.000000000       0.000000000     -0.7000533943    
        94  0.7491490174E-01   0.000000000       0.000000000      -3.635575739    
        94  0.7491490174E-01   0.000000000       0.000000000      -3.608758737    
        94  0.7491490174E-01   0.000000000       0.000000000      -3.423588091    
        94  0.7491490174E-01   0.000000000       0.000000000      -3.400427674    
        94  0.7491490174E-01   0.000000000       0.000000000      -3.055546516    
        94  0.7491490174E-01   0.000000000       0.000000000      -3.020812120    
        94  0.7491490174E-01   0.000000000       0.000000000      -2.436920336    
        94  0.7491490174E-01   0.000000000       0.000000000      -2.387871904    
        94  0.7491490174E-01   0.000000000       0.000000000      -1.728704393    
        94  0.7491490174E-01   0.000000000       0.000000000      -1.669323792    
        94  0.7491490174E-01   0.000000000       0.000000000     -0.7656765822    
        94  0.7491490174E-01   0.000000000       0.000000000     -0.7035214500    
        95  0.7572043832E-01   0.000000000       0.000000000      -3.635524619    
        95  0.7572043832E-01   0.000000000       0.000000000      -3.608887485    
        95  0.7572043832E-01   0.000000000       0.000000000      -3.422244613    
        95  0.7572043832E-01   0.000000000       0.000000000      -3.401809009    
        95  0.7572043832E-01   0.000000000       0.000000000      -3.053226752    
        95  0.7572043832E-01   0.000000000       0.000000000      -3.023238218    
        95  0.7572043832E-01   0.000000000       0.000000000      -2.433489150    
        95  0.7572043832E-01   0.000000000       0.000000000      -2.391291311    
        95  0.7572043832E-01   0.000000000       0.000000000      -1.724661398    
        95  0.7572043832E-01   0.000000000       0.000000000      -1.673524749    
        95  0.7572043832E-01   0.000000000       0.000000000     -0.7619044303    
        95  0.7572043832E-01   0.000000000       0.000000000     -0.7069255987    
        96  0.7652597490E-01   0.000000000       0.000000000      -3.635480946    
        96  0.7652597490E-01   0.000000000       0.000000000      -3.608996852    
        96  0.7652597490E-01   0.000000000       0.000000000      -3.420946327    
        96  0.7652597490E-01   0.000000000       0.000000000      -3.403139317    
        96  0.7652597490E-01   0.000000000       0.000000000      -3.050920915    
        96  0.7652597490E-01   0.000000000       0.000000000      -3.025634046    
        96  0.7652597490E-01   0.000000000       0.000000000      -2.430074829    
        96  0.7652597490E-01   0.000000000       0.000000000      -2.394695640    
        96  0.7652597490E-01   0.000000000       0.000000000      -1.720631398    
        96  0.7652597490E-01   0.000000000       0.000000000      -1.677688454    
        96  0.7652597490E-01   0.000000000       0.000000000     -0.7582954776    
        96  0.7652597490E-01   0.000000000       0.000000000     -0.7102231318    
        97  0.7733151147E-01   0.000000000       0.000000000      -3.635444924    
        97  0.7733151147E-01   0.000000000       0.000000000      -3.609086630    
        97  0.7733151147E-01   0.000000000       0.000000000      -3.419718106    
        97  0.7733151147E-01   0.000000000       0.000000000      -3.404393732    
        97  0.7733151147E-01   0.000000000       0.000000000      -3.048643957    
        97  0.7733151147E-01   0.000000000       0.000000000      -3.027984642    
        97  0.7733151147E-01   0.000000000       0.000000000      -2.426689005    
        97  0.7733151147E-01   0.000000000       0.000000000      -2.398073269    
        97  0.7733151147E-01   0.000000000       0.000000000      -1.716631869    
        97  0.7733151147E-01   0.000000000       0.000000000      -1.681797409    
        97  0.7733151147E-01   0.000000000       0.000000000     -0.7549184468    
        97  0.7733151147E-01   0.000000000       0.000000000     -0.7133453427    
        98  0.7813704805E-01   0.000000000       0.000000000      -3.635416725    
        98  0.7813704805E-01   0.000000000       0.000000000      -3.609156644    
        98  0.7813704805E-01   0.000000000       0.000000000      -3.418601737    
        98  0.7813704805E-01   0.000000000       0.000000000      -3.405530469    
        98  0.7813704805E-01   0.000000000       0.000000000      -3.046427607    
        98  0.7813704805E-01   0.000000000       0.000000000      -3.030258273    
        98  0.7813704805E-01   0.000000000       0.000000000      -2.423357439    
        98  0.7813704805E-01   0.000000000       0.000000000      -2.401398451    
        98  0.7813704805E-01   0.000000000       0.000000000      -1.712701145    
        98  0.7813704805E-01   0.000000000       0.000000000      -1.685813261    
        98  0.7813704805E-01   0.000000000       0.000000000     -0.7518861903    
        98  0.7813704805E-01   0.000000000       0.000000000     -0.7161793922    
        99  0.7894258463E-01   0.000000000       0.000000000      -3.635396483    
        99  0.7894258463E-01   0.000000000       0.000000000      -3.609206755    
        99  0.7894258463E-01   0.000000000       0.000000000      -3.417667059    
        99  0.7894258463E-01   0.000000000       0.000000000      -3.406479693    
        99  0.7894258463E-01   0.000000000       0.000000000      -3.044349600    
        99  0.7894258463E-01   0.000000000       0.000000000      -3.032377198    
        99  0.7894258463E-01   0.000000000       0.000000000      -2.420149217    
        99  0.7894258463E-01   0.000000000       0.000000000      -2.404602106    
        99  0.7894258463E-01   0.000000000       0.000000000      -1.708939427    
        99  0.7894258463E-01   0.000000000       0.000000000      -1.689635795    
        99  0.7894258463E-01   0.000000000       0.000000000     -0.7493815679    
        99  0.7894258463E-01   0.000000000       0.000000000     -0.7185424308    
       100  0.7974812121E-01   0.000000000       0.000000000      -3.635384298    
       100  0.7974812121E-01   0.000000000       0.000000000      -3.609236862    
       100  0.7974812121E-01   0.000000000       0.000000000      -3.417020811    
       100  0.7974812121E-01   0.000000000       0.000000000      -3.407134668    
       100  0.7974812121E-01   0.000000000       0.000000000      -3.042632293    
       100  0.7974812121E-01   0.000000000       0.000000000      -3.034119057    
       100  0.7974812121E-01   0.000000000       0.000000000      -2.417309308    
       100  0.7974812121E-01   0.000000000       0.000000000      -2.407439273    
       100  0.7974812121E-01   0.000000000       0.000000000      -1.705678449    
       100  0.7974812121E-01   0.000000000       0.000000000      -1.692933266    
       100  0.7974812121E-01   0.000000000       0.000000000     -0.7476732241    
       100  0.7974812121E-01   0.000000000       0.000000000     -0.7201658215    
       101  0.8055365778E-01   0.000000000       0.000000000      -3.635380230    
       101  0.8055365778E-01   0.000000000       0.000000000      -3.609246905    
       101  0.8055365778E-01   0.000000000       0.000000000      -3.416785447    
       101  0.8055365778E-01   0.000000000       0.000000000      -3.407372941    
       101  0.8055365778E-01   0.000000000       0.000000000      -3.041874566    
       101  0.8055365778E-01   0.000000000       0.000000000      -3.034884969    
       101  0.8055365778E-01   0.000000000       0.000000000      -2.415885191    
       101  0.8055365778E-01   0.000000000       0.000000000      -2.408862476    
       101  0.8055365778E-01   0.000000000       0.000000000      -1.704117594    
       101  0.8055365778E-01   0.000000000       0.000000000      -1.694506287    
       101  0.8055365778E-01   0.000000000       0.000000000     -0.7470569027    
       101  0.8055365778E-01   0.000000000       0.000000000     -0.7207538247    
